,NAME,Year,Female_pct,Male_pct,White_pct,Black_pct,Native_pct,Asian_pct,PI_pct,Pct_0_18,Pct_18_25,Pct_25_40,Pct_40_65,Pct_65
120,Idaho,2010,0.4991064850081796,0.5008935149918203,0.5008935149918203,0.4991064850081796,0.05203616519100366,0.03824443972676299,0.006878379559673814,0.5561272275434894,0.19802440151354322,0.3894189342757596,0.611566367371405,0.2448630692958028
121,Idaho,2011,0.49931636958283104,0.5006836304171689,0.5006836304171689,0.49931636958283104,0.05302057190285161,0.039599924905638004,0.00703762622769401,0.5501995929095113,0.19731414145406398,0.3864024860186155,0.6149672450249986,0.2511165345928107
122,Idaho,2012,0.49936151647802196,0.500638483521978,0.500638483521978,0.49936151647802196,0.05350761523340801,0.04069627792293099,0.007198564698846563,0.5453482615110858,0.19703405408850044,0.384998210775543,0.6107076505276987,0.26191182309717204
123,Idaho,2013,0.4991985852892643,0.5008014147107357,0.5008014147107357,0.4991985852892643,0.05410807667140299,0.041306060368996436,0.007445909813403487,0.5410953213512283,0.1961928707748343,0.3856748409147832,0.6058549666789774,0.27118200028017675
124,Idaho,2014,0.49899735281983665,0.5010026471801633,0.5010026471801633,0.49899735281983665,0.05447287224137301,0.0422375228956235,0.007642752229086169,0.5374260738563864,0.19466863543580873,0.3870188176726969,0.6012350313967184,0.27965144163838956
125,Idaho,2015,0.49897959063020625,0.5010204093697938,0.5010204093697938,0.49897959063020625,0.055203792186478334,0.043926081214180734,0.007754165292129132,0.5341671603177812,0.19118309549399992,0.38870975561018234,0.5981289735958729,0.28781101498216355
126,Idaho,2016,0.49898534607815964,0.5010146539218403,0.5010146539218403,0.49898534607815964,0.055475478423819204,0.0457893021848108,0.00799547290410187,0.5294498952297351,0.18985392462338946,0.3919323996971113,0.5933499002160343,0.2954138802337299
127,Idaho,2017,0.4989687550370385,0.5010312449629615,0.5010312449629615,0.4989687550370385,0.05564863435243265,0.0466960432430469,0.00823406820178575,0.5242402159428088,0.18850953603625079,0.39474036691207687,0.5896189898907346,0.302890891218129
128,Idaho,2018,0.4986846433009749,0.5013153566990252,0.5013153566990252,0.4986846433009749,0.05580318011899707,0.04734282363980096,0.008440321428988826,0.5174719551036786,0.18746128643944324,0.39612299517322247,0.5872551480339773,0.31168861524967845
129,Idaho,2019,0.49848641257718423,0.5015135874228157,0.5015135874228157,0.49848641257718423,0.05607327974810768,0.048163512111150754,0.008635374420181892,0.5112869442530255,0.18615191438711556,0.39674675397190723,0.5857542470059187,0.32006014038203306
150,Iowa,2010,0.5047856918237469,0.49521430817625306,0.49521430817625306,0.5047856918237469,0.017745277411760827,0.042114734436522965,0.0026973752463948543,0.48889845542462973,0.20146607160228808,0.36618436459619036,0.6499168260819962,0.2935342822948956
151,Iowa,2011,0.5041973583050643,0.4958026416949357,0.4958026416949357,0.5041973583050643,0.018256471074454418,0.04553657262479127,0.0029007047685789497,0.4848476680772306,0.20496238710033488,0.3651807613964968,0.651119017456852,0.2938901659690857
152,Iowa,2012,0.5039513726392778,0.4960486273607222,0.4960486273607222,0.5039513726392778,0.018584014218676077,0.048113979567046425,0.002951781809812421,0.4825923510683187,0.207225056580613,0.3643490991854949,0.6447945836050482,0.30103890956052526
153,Iowa,2013,0.5036681987236212,0.4963318012763787,0.4963318012763787,0.5036681987236212,0.019050675444881697,0.051254692685685777,0.0030992776084024297,0.48124530334251087,0.2096851630901901,0.365682347875959,0.6380406617342165,0.3053465239571236
154,Iowa,2014,0.5032996190560424,0.49670038094395763,0.49670038094395763,0.5032996190560424,0.0194294053357424,0.05428356634300118,0.0032756126374841273,0.4804606705371752,0.21072265637338825,0.3680916792489781,0.6303750687025794,0.31034992513787896
155,Iowa,2015,0.5028616881648428,0.4971383118351572,0.4971383118351572,0.5028616881648428,0.019746387466633035,0.056190175746056586,0.003449689046765492,0.47955458500725134,0.2097743076796784,0.37039432071980494,0.624450960663543,0.31582582592972236
156,Iowa,2016,0.5026355425225822,0.4973644574774178,0.4973644574774178,0.5026355425225822,0.02001715147092506,0.05804428739147559,0.003706647808612896,0.47871716773254985,0.2077220471599652,0.3740461961741003,0.6172436514648152,0.3222709374685695
157,Iowa,2017,0.5023984033949705,0.4976015966050294,0.4976015966050294,0.5023984033949705,0.02031276628551488,0.06015547796708781,0.003917225742696637,0.47787407320935965,0.20498670640283814,0.37739894962166776,0.6108712222181298,0.3288690485480046
158,Iowa,2018,0.5022231629141877,0.4977768370858124,0.4977768370858124,0.5022231629141877,0.020675026028981268,0.061288018264641204,0.004192027739346015,0.47535938669650596,0.20306309362807426,0.3790865500589056,0.6060244057688626,0.3364665638476515
159,Iowa,2019,0.5019358852681786,0.49806411473182144,0.49806411473182144,0.5019358852681786,0.020958042003634266,0.06207127149987566,0.004519704552023637,0.4727583640768244,0.2012116086677241,0.3795552136335003,0.601701890123182,0.34477292349876915
160,Kansas,2010,0.5040436709642253,0.49595632903577463,0.49595632903577463,0.5040436709642253,0.04440431661449063,0.05821317155465931,0.003714515124455017,0.525489623575335,0.20281047923043705,0.3836551783888214,0.6296788735161553,0.2583658452892512
161,Kansas,2011,0.5038187188912445,0.4961812811087554,0.4961812811087554,0.5038187188912445,0.04464781118076422,0.06071920646299488,0.0037080534922305434,0.5224355878230778,0.2040256445454499,0.38246436421626695,0.6307622693694106,0.2603121340457948
162,Kansas,2012,0.5031534492208937,0.4968465507791063,0.4968465507791063,0.5031534492208937,0.04479477902947004,0.06258453807637071,0.003740141365350363,0.5194403465644231,0.20729047948396695,0.38237908970578477,0.6235033286314863,0.26738675561433894
163,Kansas,2013,0.5025851685169894,0.49741483148301063,0.49741483148301063,0.5025851685169894,0.04501151631542381,0.06465053632550456,0.0038865675671410087,0.516460825890571,0.20913118391214894,0.3830925244186519,0.6178366385723866,0.2734788272062416
164,Kansas,2014,0.5020652234317994,0.49793477656820057,0.49793477656820057,0.5020652234317994,0.04513562716306126,0.06673259491022354,0.004009928070366906,0.5138807520104878,0.210061578407853,0.38470335303369235,0.611651623019893,0.27970269352807386
165,Kansas,2015,0.5018204201328825,0.49817957986711753,0.49817957986711753,0.5018204201328825,0.0451126565322773,0.0697000885772098,0.004098906213249215,0.5110614752525952,0.21016385949752867,0.38711810461452234,0.6059615298001425,0.28569503083521136
166,Kansas,2016,0.5018373917468502,0.49816260825314984,0.49816260825314984,0.5018373917468502,0.045213800283331905,0.07198869871607523,0.0041789956480459195,0.508015240337239,0.20857453925239966,0.3895917014610822,0.6007036308940418,0.2931148880552374
167,Kansas,2017,0.5018132697147463,0.4981867302852538,0.4981867302852538,0.5018132697147463,0.045454893895141985,0.07263544196553705,0.0043241175037436914,0.5047812261176164,0.20624713994656013,0.3914002921628953,0.596530907241447,0.30104043453148116
168,Kansas,2018,0.5017384475104659,0.498261552489534,0.498261552489534,0.5017384475104659,0.045782667438718394,0.07410897909470279,0.004485221199475537,0.49985690420568524,0.2061611058975434,0.3930981237811899,0.5913536862142177,0.3095301799013637
169,Kansas,2019,0.5017480518859021,0.49825194811409795,0.49825194811409795,0.5017480518859021,0.046290142050817135,0.07536895193987234,0.004585479072562099,0.49599077985712503,0.20518739382080275,0.3932265980384598,0.5867784799525699,0.31881674833104245
270,Nebraska,2010,0.5038230037902275,0.4961769962097725,0.4961769962097725,0.5038230037902275,0.0381043059434679,0.04461012883764565,0.0038160186814048883,0.514912132704172,0.2006005044323202,0.3881442285269695,0.6304135936665481,0.26592954066999014
271,Nebraska,2011,0.5034866641555794,0.4965133358444206,0.4965133358444206,0.5034866641555794,0.03900673891281289,0.04647500358282779,0.003897690421303254,0.5130172524479105,0.20056909689831,0.3884254151152179,0.6314578140008918,0.26653042153766976
272,Nebraska,2012,0.5031494005825995,0.49685059941740056,0.49685059941740056,0.5031494005825995,0.039554990490978596,0.04875092287221102,0.003948518010023079,0.5116054485952245,0.20131730091874706,0.3882261602804262,0.6256978394741797,0.2731532507314225
273,Nebraska,2013,0.5025410194642563,0.4974589805357436,0.4974589805357436,0.5025410194642563,0.04017525865776824,0.05048953421382796,0.00395030451795729,0.5107257437280645,0.20199804953057968,0.3895424589463999,0.6201169336351992,0.2776168141597568
274,Nebraska,2014,0.5020892322501204,0.4979107677498797,0.4979107677498797,0.5020892322501204,0.041099172641110425,0.05383979114969758,0.004044078581384738,0.5102081210765042,0.2034352791164282,0.39030150366383937,0.6128727125745633,0.28318238356866493
275,Nebraska,2015,0.5016841721952274,0.49831582780477257,0.49831582780477257,0.5016841721952274,0.04201947556864088,0.05657494411093191,0.00410904911513717,0.510494523854106,0.20344655287814475,0.39051794502026077,0.6067219988268727,0.2888189794206158
276,Nebraska,2016,0.5012864562197016,0.4987135437802984,0.4987135437802984,0.5012864562197016,0.04281654646915865,0.059928594625460394,0.004213112054312822,0.5101405584887384,0.20290556975260537,0.39297171643272744,0.599048920223297,0.29493323510263175
277,Nebraska,2017,0.5009607480371979,0.49903925196280213,0.49903925196280213,0.5009607480371979,0.04345090087976779,0.06212939297450448,0.004275430755768058,0.5096003410553542,0.20024559249188667,0.39618005764488223,0.5927427826608437,0.3012312261470332
278,Nebraska,2018,0.5008921133529012,0.4991078866470988,0.4991078866470988,0.5008921133529012,0.043800002332322494,0.06417233226671831,0.004378681963998067,0.5076512853378546,0.19901809223118588,0.39711948031798683,0.5876955791841232,0.30851556292884946
279,Nebraska,2019,0.5005263643732784,0.49947363562672165,0.49947363562672165,0.5005263643732784,0.04414701480529058,0.06587549754926564,0.004453037553714639,0.5051746132470301,0.197824226077912,0.3975894680718519,0.5827022593566501,0.3167094332465559
410,South Dakota,2010,0.49977132513473765,0.5002286748652623,0.5002286748652623,0.49977132513473765,0.19984498251239058,0.024848532990561747,0.00250338799866165,0.510775400361547,0.20107019836942785,0.37004166696755464,0.6362360598598584,0.2818766744416121
411,South Dakota,2011,0.4982269292698183,0.5017730707301817,0.5017730707301817,0.4982269292698183,0.2013023923968444,0.02655681793857636,0.0026185793077532302,0.5083159514528239,0.2023940616995317,0.3717716674951303,0.6362814746811207,0.28123684467139326
412,South Dakota,2012,0.49739368611946994,0.50260631388053,0.50260631388053,0.49739368611946994,0.20196759667087152,0.029290786639323274,0.002699102883036526,0.5059537652367764,0.2029847520654362,0.3741111635740914,0.631630009137955,0.28532030998574104
413,South Dakota,2013,0.4970131033177029,0.5029868966822971,0.5029868966822971,0.4970131033177029,0.20290454359080387,0.030474128468499652,0.0027923389555676616,0.5063797511287252,0.20205197420919543,0.3767706205055713,0.6244896489481686,0.2903080052083394
414,South Dakota,2014,0.49665104280630634,0.5033489571936937,0.5033489571936937,0.49665104280630634,0.2036184399940115,0.03158246288853316,0.0028145981366531157,0.5070837124134834,0.20017965520021191,0.37878456347241257,0.6168392201121693,0.29711284880172284
415,South Dakota,2015,0.49625823874038816,0.5037417612596119,0.5037417612596119,0.49625823874038816,0.2047304101061882,0.033483614060783595,0.0029155986818015377,0.5081266019772976,0.19774807762724278,0.38065269132186014,0.6090717685829367,0.3044008604906628
416,South Dakota,2016,0.4957807100717585,0.5042192899282415,0.5042192899282415,0.4957807100717585,0.20553112815371838,0.03645403135105533,0.0030391560062367194,0.5088674108789565,0.19633671947662248,0.3837845299491513,0.6002480204752669,0.3107633192200028
417,South Dakota,2017,0.4952541853623848,0.5047458146376153,0.5047458146376153,0.4952541853623848,0.20537654005570422,0.03905331927497325,0.0032022648420614802,0.5082857484679109,0.1937884559694175,0.3883908954601411,0.5924055784705831,0.3171293216319475
